"CODICE_VIA";"NUMEROCOMPLETO";"MUNICIPIO";"STATOCIVICO";"GAUSSB_X";"GAUSSB_Y";"WGS84_X";"WGS84_Y";"WEBMERCATOR_X";"WEBMERCATOR_Y";"LAT_WGS84";"LONG_WGS84";"DATA_MODFINE";"IDMASTER";"LIVELLO"
4119;"";"4";8;1517130,6214;5033182,6464;517102,5902;5033162,6656;1026223,3827;5692927,6002;45,45178;9,218721;0;184362;0
4120;"";"4";8;1517181,9829;5033113,2831;517153,9511;5033093,3037;1026296,2322;5692828,3277;45,451154;9,219376;0;184363;0
4121;"";"5";8;1515276,6802;5031666,4055;515248,6904;5031646,4456;1023578,8754;5690768,9707;45,438175;9,194965;0;184364;0
4122;"";"5";8;1515282,1766;5031632,7104;515254,1868;5031612,7511;1023586,5821;5690720,8356;45,437872;9,195035;0;184365;0
4123;"";"4";8;1517025,4062;5032993,7667;516997,3778;5032973,789;1026072,8719;5692658,2293;45,450082;9,217369;0;232951;0
4124;"";"4";8;1516659,2238;5033357,2093;516631,2008;5033337,2232;1025552,9552;5693178,7402;45,453362;9,212699;0;253744;0
4126;"";"4";8;1517229,6445;5032370,8308;517201,6149;5032350,8657;1026361,1956;5691767,7518;45,44447;9,219959;0;184366;0
4127;"";"4";8;1517365,8674;5032408,727;517337,835;5032388,7617;1026555,2465;5691821,3397;45,444808;9,221703;0;184367;0
4128;"";"5";8;1515766,5879;5032175,7041;515738,5867;5032155,7366;1024277,9546;5691494,551;45,442748;9,201245;0;184368;0
4129;"";"5";8;1516254,8144;5032385,2177;516226,8031;5032365,2482;1024973,6541;5691791,9932;45,444623;9,207495;0;184369;0
4130;"";"5";8;1515885,4917;5032331,555;515857,4876;5032311,585;1024447,7583;5691716,6987;45,444148;9,202771;0;184370;0
4131;"";"5";8;1515751,4323;5031975,1509;515723,4322;5031955,1871;1024255,6699;5691208,1993;45,440943;9,201045;0;184371;0
4132;"";"5";8;1515812,2364;5031974,8903;515784,2352;5031954,9268;1024342,2135;5691207,61;45,44094;9,201823;0;184372;0
4133;"";"5";8;1516007,5164;5031817,2664;515979,5122;5031797,3066;1024619,593;5690981,8139;45,439517;9,204314;0;184373;0
4134;"";"5";8;1515938,8771;5031888,6069;515910,8739;5031868,6455;1024522,1553;5691083,9383;45,44016;9,203439;0;184374;0
4135;"";"5";8;1515921,0415;5032213,1844;515893,0372;5032193,2169;1024497,9352;5691547,523;45,443082;9,203222;0;184375;0
4136;"";"5";8;1515982,5583;5032031,0471;515954,5536;5032011,0832;1024584,8408;5691287,1926;45,441441;9,204002;0;184376;0
4137;"";"5";8;1516112,9308;5032048,2407;516084,9236;5032028,277;1024770,4685;5691311,2728;45,441593;9,20567;0;184377;0
4138;"";"4";8;1517088,7557;5032529,8361;517060,7281;5032509,8674;1026161,2647;5691995,3844;45,445905;9,218163;0;184378;0
4139;"";"5";8;1516396,5665;5032156,7588;516368,5535;5032136,7943;1025174,5825;5691465,2023;45,442563;9,2093;0;184379;0
4140;"";"5";8;1516452,1298;5032358,6619;516424,1149;5032338,6938;1025254,4193;5691753,3373;45,444379;9,210017;0;184380;0
4141;"";"5";8;1516520,9103;5032312,7256;516492,8943;5032292,7586;1025352,1516;5691687,4773;45,443964;9,210895;0;184381;0
4142;"";"5";8;1516444,1127;5032169,5562;516416,0987;5032149,5916;1025242,306;5691483,3015;45,442677;9,209908;0;184382;0
4143;"";"5";8;1516648,4438;5032206,266;516620,4258;5032186,3016;1025533,284;5691534,9616;45,443003;9,212522;0;184383;0
4144;"";"4";8;1516868,9835;5032086,5741;516840,9618;5032066,6128;1025846,7412;5691363,1937;45,44192;9,215338;0;184384;0
4145;"";"4";8;1516767,8061;5032303,5506;516739,7854;5032283,5848;1025703,5504;5691673,4439;45,443876;9,214052;0;184385;0
4146;"";"4";8;1516792,6271;5032345,7605;516764,6058;5032325,7941;1025739,0408;5691733,6311;45,444255;9,214371;0;184386;0
4147;"";"4";8;1516684,6425;5032263,9879;516656,6236;5032244,0225;1025585,026;5691617,2584;45,443522;9,212987;0;184387;0
4148;"";"4";8;1516740,0832;5032192,1266;516712,0635;5032172,1628;1025663,6687;5691514,4227;45,442874;9,213693;0;184388;0
4149;"";"4";8;1516771,8482;5032106,6663;516743,8283;5032086,7043;1025708,559;5691392,2569;45,442104;9,214097;0;184389;0
4150;"";"5";8;1516744,982;5031977,7385;516716,9631;5031957,7788;1025669,8316;5691208,2409;45,440944;9,213749;0;184390;0
4151;"";"4";8;1517025,592;5032071,6913;516997,5674;5032051,731;1026069,5938;5691341,3392;45,441783;9,21734;0;184391;0
4152;"";"4";8;1516999,8339;5031593,3896;516971,8118;5031573,4382;1026031,0966;5690658,4131;45,437478;9,216994;0;184392;0
4153;"";"5";8;1516661,4055;5031812,4235;516633,3889;5031792,4665;1025550,2531;5690972,481;45,439458;9,212675;0;184393;0
4154;"";"5";8;1516886,9512;5031713,6714;516858,9308;5031693,7172;1025870,8951;5690830,6061;45,438563;9,215555;0;184394;0
4155;"";"5";8;1516783,627;5031657,1309;516755,6087;5031637,1774;1025723,6225;5690750,2606;45,438057;9,214232;0;184395;0
4156;"";"5";8;1516533,2627;5032177,4697;516505,247;5032157,5053;1025369,2296;5691494,27;45,442747;9,211049;0;184396;0
4157;"";"4";8;1517052,092;5031777,405;517024,0681;5031757,4504;1026106,1805;5690920,9837;45,439133;9,217669;0;184397;0
4158;"";"4";8;1517237,1945;5031623,7664;517209,1678;5031603,8154;1026369,0371;5690700,8707;45,437746;9,22003;0;184398;0
4159;"";"4";8;1517389,2793;5031762,9712;517361,2491;5031743,0182;1026586,038;5690899,0578;45,438995;9,221979;0;184399;0
4160;"";"4";8;1517377,4225;5031887,8818;517349,3921;5031867,9264;1026569,6522;5691077,4792;45,44012;9,221832;0;184400;0
4161;"";"5";8;1516198,244;5032065,6062;516170,2351;5032045,6425;1024891,9624;5691335,76;45,441747;9,206761;0;184401;0
4162;"";"5";8;1515835,1386;5031642,7608;515807,1384;5031622,8037;1024373,6249;5690733,2409;45,43795;9,202105;0;184402;0
4163;"";"5";8;1516140,7486;5031527,8388;516112,7431;5031507,8851;1024808,1685;5690568,0304;45,436908;9,206008;0;184403;0
4165;"";"4";8;1516810,5755;5032766,6165;516782,5521;5032746,6421;1025766,1853;5692334,6231;45,448043;9,214614;0;184404;0
4166;"";"4";8;1516734,9696;5032593,2006;516706,9484;5032573,2292;1025657,9046;5692087,2354;45,446484;9,213642;0;184405;0
4167;"";"4";8;1517072,2554;5032329,3979;517044,2289;5032309,4329;1026137,005;5691709,1911;45,444101;9,217946;0;184406;0
4168;"";"4";8;1517155,2558;5032789,2582;517127,2258;5032769,2849;1026256,9291;5692365,6354;45,448238;9,219023;0;184407;0
4169;"";"4";8;1516954,463;5032380,7067;516926,4385;5032360,7402;1025969,5342;5691782,9209;45,444566;9,216441;0;184408;0
4170;"";"4";8;1517096,5531;5032287,0609;517068,5263;5032267,0968;1026171,4273;5691648,6344;45,443719;9,218255;0;184409;0
4171;"";"4";8;1517301,4136;5032217,7816;517273,3832;5032197,8197;1026462,7556;5691548,8979;45,443091;9,220872;0;184410;0
4172;"";"4";8;1517555,6453;5032352,2485;517527,6095;5032332,2851;1026825,1581;5691739,93;45,444295;9,224127;0;184411;0
4173;"";"4";8;1517569,9921;5031972,9231;517541,9577;5031952,967;1026844,0757;5691198,1602;45,44088;9,224297;0;184412;0
4174;"";"4";8;1517568,4966;5031846,5638;517540,4628;5031826,61;1026841,4463;5691017,7202;45,439743;9,224274;0;184413;0
4175;"";"4";8;1517594,3035;5031778,3642;517566,2694;5031758,4118;1026877,9065;5690920,2274;45,439128;9,224601;0;184414;0
4176;"";"4";8;1517385,174;5032191,861;517357,1422;5032171,8999;1026581,8774;5691511,5517;45,442855;9,221942;0;184415;0
4177;"";"4";8;1517440,2612;5032115,7443;517412,2286;5032095,7849;1026659,9878;5691402,6328;45,442169;9,222644;0;184416;0
4178;"";"4";8;1517471,7821;5032066,3922;517443,7492;5032046,4338;1026704,6589;5691332,0294;45,441724;9,223045;0;184417;0
4179;"";"4";8;1517493,244;5032146,6074;517465,2103;5032126,6476;1026735,5234;5691446,4985;45,442445;9,223322;0;184418;0
4180;"";"4";8;1518009,744;5032373,3469;517981,6996;5032353,385;1027471,615;5691768,2331;45,444473;9,229935;0;184419;0
4181;"";"4";8;1517816,2403;5031928,0739;517788,2014;5031908,1196;1027194,3878;5691133,1271;45,44047;9,227444;0;184420;0
4182;"";"4";8;1518093,5073;5031690,0543;518065,4641;5031670,1057;1027588,0555;5690792,1047;45,438321;9,230981;0;184421;0
4183;"";"4";8;1517761,5782;5032090,1987;517733,5397;5032070,2411;1027117,2359;5691364,8712;45,441931;9,226751;0;184422;0
4184;"";"4";8;1517886,7701;5031939,1144;517858,7298;5031919,1601;1027294,8188;5691148,6083;45,440568;9,228346;0;184423;0
4185;"";"4";8;1517832,2938;5031670,127;517804,2557;5031650,1776;1027216,1993;5690764,7108;45,438148;9,22764;0;184424;0
4186;"";"4";8;1517941,6478;5031671,4856;517913,6076;5031651,5366;1027371,844;5690766,2081;45,438158;9,229038;0;184425;0
4187;"";"4";8;1518109,1891;5031562,9031;518081,1462;5031542,9569;1027609,8554;5690610,4719;45,437176;9,231176;0;184426;0
4188;"";"4";8;1518210,3269;5031632,866;518182,2818;5031612,9189;1027754,0858;5690709,9608;45,437803;9,232472;0;184427;0
4190;"";"4";8;1517651,2845;5032290,6779;517623,2472;5032270,7161;1026961,0472;5691651,6179;45,443738;9,225348;0;184428;0
4191;"";"4";8;1517701,6043;5032303,8337;517673,566;5032283,8718;1027032,725;5691670,2047;45,443855;9,225992;0;184429;0
4192;"";"4";8;1517749,3153;5032341,4629;517721,276;5032321,5005;1027100,7879;5691723,7526;45,444193;9,226603;0;184430;0
4193;"";"4";8;1517679,3248;5031911,085;517651,2886;5031891,1305;1026999,4456;5691109,4164;45,440321;9,225693;0;184431;0
4194;"";"4";8;1517712,2366;5031868,5558;517684,1999;5031848,6022;1027046,1194;5691048,5514;45,439937;9,226112;0;184432;0
4195;"";"5";8;1516546,5318;5031700,8025;516518,5179;5031680,8472;1025386,3374;5690813,5173;45,438456;9,211202;0;184433;0
4196;"";"5";8;1516465,7747;5031425,5766;516437,7634;5031405,6261;1025270,376;5690420,8068;45,43598;9,21016;0;184434;0
4197;"";"4";8;1518175,3519;5031972,7656;518147,3061;5031952,812;1027705,7015;5691195,4859;45,440863;9,232037;0;184435;0
4198;"";"4";8;1518027,4159;5032123,4229;517999,3722;5032103,4658;1027495,7528;5691411,241;45,442223;9,230151;0;184436;0
4199;"";"4";8;1517009,6069;5033110,0746;516981,5783;5033090,0946;1026050,8272;5692824,4124;45,45113;9,217171;0;184437;0
4200;"";"4";8;1517162,3538;5033366,2822;517134,3213;5033346,2979;1026269,2686;5693189,7725;45,453432;9,219134;0;184438;0
4201;"";"5";8;1514686,6501;5032498,9634;514658,668;5032478,9852;1022741,8635;5691959,9314;45,445681;9,187446;0;184439;0
4202;"";"5";8;1514767,8409;5032779,2483;514739,856;5032759,2652;1022858,3685;5692359,9658;45,448203;9,188493;0;184440;0
4203;"0";"5";8;1515078,1816;5032810,1188;515050,1907;5032790,1364;1023300,2488;5692403,0081;45,448474;9,192463;0;185143;0
4204;"";"5";8;1515086,016;5032729,4056;515058,0253;5032709,4248;1023311,1265;5692287,704;45,447747;9,19256;0;185144;0
4205;"";"5";8;1515089,9492;5032601,919;515061,959;5032581,9406;1023316,2915;5692105,6125;45,4466;9,192607;0;185145;0
4207;"";"5";8;1515300,6391;5032632,2906;515272,6448;5032612,3125;1023616,3085;5692148,2646;45,446868;9,195302;0;184441;0
4208;"";"5";8;1515355,1591;5032713,1238;515327,1634;5032693,1444;1023694,1968;5692263,5226;45,447595;9,196001;0;184442;0
4209;"";"5";8;1515412,1472;5032771,056;515384,1502;5032751,0757;1023775,5209;5692346,0646;45,448115;9,196732;0;184443;0
4210;"";"5";8;1515234,9997;5032571,0987;515207,0069;5032551,1215;1023522,6616;5692061,0973;45,446319;9,194461;0;184444;0
4211;"";"5";8;1516118,0391;5032617,4353;516090,0294;5032597,4609;1024779,8091;5692124,1416;45,446716;9,205754;0;184445;0
4212;"";"5";8;1515417,3251;5032720,7903;515389,3282;5032700,811;1023782,7169;5692274,2555;45,447662;9,196797;0;184446;0
4213;"";"5";8;1515540,8714;5032796,3594;515512,8719;5032776,3792;1023958,8504;5692381,753;45,44834;9,198379;0;184447;0
4214;"";"5";8;1515666,0621;5032838,6046;515638,06;5032818,6241;1024137,2111;5692441,6473;45,448717;9,199981;0;184448;0
4215;"";"5";8;1515876,3699;5032749,0941;515848,3642;5032729,1162;1024436,2697;5692313,0539;45,447907;9,202668;0;184449;0
4216;"";"5";8;1516075,2949;5032791,6891;516047,2853;5032771,7112;1024719,5957;5692373,1701;45,448286;9,205213;0;184450;0
4217;"";"5";8;1516175,3196;5032845,0998;516147,3079;5032825,1213;1024862,1776;5692449,0885;45,448764;9,206494;0;184451;0
4218;"";"5";8;1516275,8444;5032707,4912;516247,8314;5032687,5157;1025004,7723;5692252,1817;45,447523;9,207775;0;184452;0
4219;"";"5";8;1516517,2197;5032402,5209;516489,2034;5032382,5522;1025347,233;5691815,7315;45,444773;9,210851;0;184453;0
4220;"";"5";8;1515893,4268;5032638,3885;515865,4213;5032618,4127;1024460,1534;5692154,8808;45,44691;9,202882;0;184454;0
4221;"";"5";8;1516149,6174;5032925,3777;516121,6058;5032905,3976;1024825,8823;5692563,8404;45,449487;9,206168;0;184455;0
4222;"";"5";8;1514710,0744;5032270,7205;514682,0928;5032250,7468;1022774,4497;5691633,8884;45,443627;9,187739;0;184456;0
4223;"";"5";8;1514789,1066;5032042,5735;514761,1244;5032022,6044;1022886,1833;5691307,8082;45,441571;9,188743;0;184457;0
4224;"";"5";8;1515058,5525;5031942,9197;515030,5657;5031922,9536;1023269,3609;5691164,5866;45,440669;9,192185;0;184458;0
4225;"";"5";8;1515159,3853;5032017,7742;515131,3962;5031997,8071;1023413,1348;5691271,1385;45,44134;9,193477;0;184459;0
4226;"";"5";8;1515241,3439;5032443,8495;515213,3515;5032423,8747;1023531,2549;5691879,341;45,445174;9,194538;0;184460;0
4227;"";"5";8;1515371,8139;5032291,1307;515343,8196;5032271,1593;1023716,4415;5691660,7844;45,443796;9,196201;0;184461;0
4228;"";"5";8;1515560,5508;5031806,9933;515532,555;5031787,0319;1023983,3916;5690968,7402;45,439434;9,198599;0;184462;0
4229;"";"5";8;1515333,2419;5031889,8693;515305,2501;5031869,9054;1023660,1504;5691087,8839;45,440185;9,195696;0;184463;0
4230;"";"5";8;1515623,222;5031736,4855;515595,2253;5031716,5257;1024072,3429;5690867,8332;45,438798;9,199398;0;184464;0
4231;"";"5";8;1515314,4575;5031827,7379;515286,4663;5031807,775;1023633,1997;5690999,2234;45,439626;9,195453;0;184465;0
4232;"";"5";8;1515203,8595;5031468,7484;515175,8719;5031448,7919;1023474,5547;5690486,9743;45,436397;9,194028;0;184466;0
4233;"";"5";8;1514600,9952;5032068,6648;514573,0165;5032048,6944;1022618,5208;5691345,6939;45,44181;9,186338;0;185146;0
4234;"";"5";8;1515403,7062;5031609,0031;515375,7142;5031589,0448;1023759,4676;5690686,5603;45,437656;9,196588;0;184467;0
4235;"";"5";8;1514639,5153;5031775,1846;514611,537;5031755,2199;1022672,3798;5690926,4633;45,439168;9,186822;0;184468;0
4236;"";"5";8;1514788,0475;5031882,9519;514760,066;5031862,9858;1022884,1436;5691079,8633;45,440135;9,188725;0;184469;0
4237;"";"5";8;1515112,8416;5031777,786;515084,8544;5031757,8233;1023346,0692;5690928,5852;45,439181;9,192874;0;184470;0
4238;"";"5";8;1515438,6411;5030812,4819;515410,6517;5030792,5387;1023806,4163;5689549,0982;45,430485;9,19701;0;186243;0
4239;"";"5";8;1515958,0754;5029880,6292;515930,0802;5029860,7058;1024542,2566;5688216,8585;45,422086;9,20362;0;185147;0
4240;"";"5";8;1515793,0531;5029837,5444;515765,0612;5029817,6212;1024307,2997;5688155,9439;45,421702;9,201509;0;185148;0
4241;"";"5";8;1515878,7848;5030017,8507;515850,7904;5029997,9244;1024429,9281;5688413,0412;45,423323;9,202611;0;185149;0
4242;"";"5";8;1515875,8117;5029942,2636;515847,8177;5029922,3388;1024425,4273;5688305,1433;45,422643;9,20257;0;186244;0
4243;"";"5";8;1515859,7621;5029939,8863;515831,7685;5029919,9614;1024402,5823;5688301,807;45,422622;9,202365;0;184471;0
4244;"";"5";8;1515801,8943;5029947,3246;515773,9017;5029927,3994;1024320,2702;5688312,6331;45,42269;9,201626;0;186540;0
4245;"";"5";8;1515753,3912;5029900,3237;515725,3997;5029880,3992;1024251,0895;5688245,7079;45,422268;9,201004;0;184472;0
4246;"";"5";8;1514810,5307;5031744,9369;514782,5493;5031724,9735;1022915,6833;5690882,6996;45,438892;9,189008;0;184473;0
4247;"";"5";8;1515922,6623;5031174,5283;515894,6623;5031154,5804;1024496,5124;5690064,3241;45,433733;9,203209;0;186245;0
4248;"";"5";8;1515339,158;5031409,3522;515311,1681;5031389,3974;1023666,9088;5690401,6929;45,43586;9,195756;0;186246;0
4249;"";"5";8;1516461,673;5032684,8359;516433,6565;5032664,8617;1025269,2148;5692219,1364;45,447315;9,21015;0;184474;0
4250;"";"5";8;1514779,7148;5031561,5087;514751,7348;5031541,5486;1022871,2124;5690620,87;45,437241;9,188608;0;184475;0
4251;"";"5";8;1515125,9586;5030932,9578;515097,9747;5030913,0111;1023361,8576;5689722,1955;45,431576;9,193016;0;184476;0
4252;"";"5";8;1515506,3539;5031540,8488;515478,3603;5031520,8923;1023905,3228;5690588,8794;45,43704;9,197898;0;184477;0
4253;"";"5";8;1515636,9423;5031177,779;515608,9477;5031157,8298;1024089,9008;5690069,9856;45,433769;9,199556;0;184478;0
4254;"";"5";8;1515619,1895;5031456,8449;515591,1941;5031436,8903;1024065,6186;5690468,5287;45,436281;9,199338;0;184479;0
4255;"";"5";8;1515627,9975;5031530,4538;515600,0016;5031510,4979;1024078,4137;5690573,6073;45,436944;9,199453;0;186247;0
4256;"";"5";8;1515598,0962;5031589,8535;515570,1006;5031569,8963;1024036,066;5690658,5334;45,437479;9,199072;0;184480;0
4257;"";"4";8;1517782,3927;5031973,2214;517754,3542;5031953,2661;1027146,393;5691197,7363;45,440878;9,227013;0;184481;0
4258;"";"5";8;1515477,4437;5031245,0883;515449,4518;5031225,1371;1023863,1446;5690166,6567;45,434378;9,197519;0;184482;0
4259;"";"5";8;1516315,8592;5031378,2729;516287,851;5031358,3228;1025056,8411;5690353,8167;45,435558;9,208242;0;186248;0
4260;"";"5";8;1515288,8495;5031094,1018;515260,8618;5031074,1528;1023594,2228;5689951,7231;45,433023;9,195103;0;184483;0
4261;"";"5";8;1516066,8019;5031037,2249;516038,7997;5031017,2802;1024701,1476;5689867,7526;45,432494;9,205047;0;184484;0
4263;"";"5";8;1514888,3932;5033154,325;514860,4045;5033134,3353;1023031,2366;5692895,2763;45,451576;9,190046;0;184486;0
4264;"";"5";8;1516006,0527;5031273,033;515978,0507;5031253,0835;1024615,5452;5690204,6764;45,434618;9,204278;0;186249;0
4265;"";"4";8;1516809,5153;5032636,4863;516781,4925;5032616,5144;1025764,1825;5692148,7729;45,446872;9,214596;0;186577;0
4266;"";"1";8;1514792,4704;5033462,1883;514764,4822;5033442,1924;1022895,7083;5693335,3377;45,454349;9,188828;0;186608;0
4268;"";"5";8;1515901,4278;5031605,4081;515873,4264;5031585,4519;1024467,8375;5690679,6641;45,437612;9,202951;0;184487;0
4269;"";"5";8;1515832,2916;5031587,3704;515804,2916;5031567,4142;1024369,375;5690654,1549;45,437451;9,202067;0;184488;0
4270;"";"5";8;1515805,2541;5031527,7957;515777,2549;5031507,8406;1024330,6817;5690569,1814;45,436916;9,201719;0;184489;0
4271;"";"5";8;1515922,7687;5031462,276;515894,7675;5031442,3226;1024497,697;5690475,2008;45,436323;9,203219;0;186250;0
4273;"";"5";8;1515677,9915;5031077,1789;515649,9965;5031057,2318;1024147,9645;5689926,1967;45,432862;9,200078;0;184490;0
4274;"";"5";8;1516414,4545;5031177,6506;516386,4452;5031157,7046;1025196,419;5690066,9834;45,43375;9,209496;0;184491;0
4275;"";"5";8;1516844,4843;5031443,1828;516816,4658;5031423,2336;1025809,4254;5690444,5201;45,43613;9,215003;0;184492;0
4276;"";"5";8;1516534,6761;5031531,3528;516506,6631;5031511,4007;1025368,8316;5690571,592;45,436931;9,211045;0;184493;0
4277;"";"5";8;1516891,7168;5031558,3488;516863,6969;5031538,3977;1025877,086;5690608,7908;45,437165;9,215611;0;186251;0
4278;"";"4";8;1516999,4284;5031539,9545;516971,4065;5031520,0042;1026030,3146;5690582,1114;45,436997;9,216987;0;184494;0
4279;"";"4";8;1517135,0876;5031596,3451;517107,0629;5031576,3942;1026223,6072;5690662,111;45,437501;9,218724;0;184495;0
4280;"";"5";8;1517408,3538;5029576,1837;517380,3324;5029556,2721;1026604,6028;5687776,7774;45,419311;9,222146;0;184496;0
4281;"";"4";8;1517454,2252;5031067,0925;517426,1967;5031047,153;1026675,7347;5689905,1378;45,43273;9,222785;0;184497;0
4282;"";"4";8;1517143,2277;5031402,1658;517115,2037;5031382,2186;1026234,4417;5690384,8018;45,435753;9,218821;0;186252;0
4283;"";"4";8;1517334,1154;5031398,0526;517306,0879;5031378,1063;1026506,0974;5690378,1838;45,435712;9,221261;0;186253;0
4284;"";"4";8;1517306,6338;5031546,5117;517278,6061;5031526,5625;1026467,565;5690590,2823;45,437049;9,220915;0;184498;0
4285;"";"4";8;1517328,8952;5031628,2366;517300,8668;5031608,2859;1026499,5677;5690706,8953;45,437784;9,221203;0;184499;0
4286;"";"4";8;1517468,3651;5031370,147;517440,3351;5031350,2018;1026697,0516;5690337,8082;45,435457;9,222977;0;184500;0
4287;"";"4";8;1517487,0657;5031237,2908;517459,0359;5031217,3482;1026723,1421;5690148,0287;45,434261;9,223211;0;186254;0
4288;"";"4";8;1517576,5711;5031592,0023;517548,5381;5031572,0534;1026851,9293;5690654,1755;45,437451;9,224368;0;184501;0
4289;"";"5";8;1517557,1652;5030952,768;517529,1353;5030932,8311;1026821,7786;5689741,4935;45,431698;9,224097;0;184502;0
4290;"";"4";8;1518370,5394;5029964,3832;518342,4982;5029944,4683;1027975,1958;5688327,0609;45,422781;9,234458;0;184503;0
4291;"";"5";8;1515766,0921;5030839,9887;515738,0965;5030820,0464;1024272,5002;5689587,2169;45,430726;9,201196;0;184504;0
4292;"";"5";8;1516011,9493;5030799,8863;515983,9492;5030779,9458;1024622,229;5689529,0754;45,430359;9,204338;0;185150;0
4293;"";"5";8;1515757,0669;5030625,6222;515729,0723;5030605,6839;1024258,8951;5689281,1817;45,428796;9,201074;0;184505;0
4294;"";"5";8;1516077,0084;5030870,9207;516049,0067;5030850,9792;1024715,0699;5689630,2621;45,430997;9,205172;0;186255;0
4295;"";"5";8;1515915,4275;5030932,4557;515887,4287;5030912,5123;1024485,3477;5689718,7072;45,431554;9,203108;0;184506;0
4296;"";"5";8;1516138,3474;5030808,6164;516110,3449;5030788,6763;1024802,1338;5689541,0806;45,430435;9,205954;0;184507;0
4297;"";"5";8;1516150,7582;5030535,7791;516122,7566;5030515,8442;1024818,8019;5689151,4886;45,427979;9,206104;0;186256;0
4298;"";"5";8;1516253,2475;5028929,58;516225,2506;5028909,6759;1024958,7624;5686858,1839;45,413519;9,207361;0;184508;0
4299;"";"4";8;1518255,5287;5031504,3524;518227,4833;5031484,4079;1027817,8901;5690526,262;45,436645;9,233045;0;184509;0
4300;"";"5";8;1516020,8099;5030466,7912;515992,811;5030446,8571;1024633,6353;5689053,4657;45,427361;9,204441;0;184510;0
4301;"";"4";8;1517928,8899;5031570,8184;517900,8504;5031550,8713;1027353,2791;5690622,51;45,437252;9,228872;0;186257;0
4302;"";"4";8;1517708,1724;5031514,294;517680,1373;5031494,347;1027038,9196;5690542,6858;45,436749;9,226048;0;184511;0
4303;"";"4";8;1517700,23;5031359,8169;517672,1957;5031339,8728;1027026,999;5690322,1349;45,435358;9,225941;0;184512;0
4304;"";"4";8;1518021,256;5031211,0137;517993,2162;5031191,0738;1027483,2753;5690108,3617;45,434011;9,230039;0;184513;0
4305;"";"5";8;1516090,841;5030438,1852;516062,841;5030418,2519;1024733,1853;5689012,3702;45,427102;9,205335;0;186258;0
4306;"";"4";8;1518318,5541;5031474,7964;518290,5076;5031454,8528;1027907,4671;5690483,7969;45,436377;9,23385;0;184514;0
4307;"";"4";8;1518457,3036;5031329,2889;518429,2551;5031309,3486;1028104,3317;5690275,446;45,435064;9,235618;0;184515;0
4308;"";"4";8;1518563,0507;5031388,6683;518534,9999;5031368,7273;1028255,0777;5690359,7915;45,435596;9,236973;0;186259;0
4309;"";"4";8;1518631,5265;5031037,8816;518603,4759;5031017,9475;1028351,0579;5689858,6223;45,432436;9,237835;0;184516;0
4310;"";"5";8;1516368,2438;5030552,6804;516340,238;5030532,7461;1025128,3478;5689174,8193;45,428126;9,208885;0;184517;0
4311;"";"5";8;1516518,0974;5030264,1274;516490,09;5030244,1992;1025340,5167;5688762,2945;45,425525;9,210791;0;184518;0
4312;"";"5";8;1516573,0483;5030198,1891;516545,0401;5030178,2623;1025418,4625;5688667,9512;45,42493;9,211491;0;185151;0
4313;"";"5";8;1516481,2385;5030344,5846;516453,2314;5030324,6547;1025288,3673;5688877,299;45,42625;9,210322;0;186260;0
4314;"";"5";8;1515753,9381;5029989,2383;515725,9462;5029969,312;1024252,1833;5688372,6402;45,423068;9,201014;0;185152;0
4315;"";"5";8;1515764,6009;5030029,6227;515736,6087;5030009,6958;1024267,4988;5688430,2556;45,423431;9,201151;0;186537;0
4316;"";"5";8;1515723,4801;5029984,3479;515695,4888;5029964,4216;1024208,8278;5688365,767;45,423025;9,200624;0;185153;0
4317;"";"5";8;1515478,6058;5030225,3257;515450,6182;5030205,3938;1023861,2407;5688710,659;45,425199;9,197502;0;184519;0
4318;"";"5";8;1515619,1962;5030354,9959;515591,2053;5030335,0622;1024061,7485;5688895,2919;45,426363;9,199303;0;184520;0
4319;"";"5";8;1515836,356;5030402,5257;515808,3609;5030382,592;1024370,9295;5688962,3777;45,426786;9,202081;0;186261;0
4320;"";"5";8;1515560,0701;5030440,7142;515532,08;5030420,7786;1023977,9146;5689017,8804;45,427136;9,19855;0;185154;0
4321;"";"5";8;1515803,5593;5030327,0663;515775,5651;5030307,1339;1024323,9917;5688854,7622;45,426108;9,201659;0;184521;0
4322;"";"5";8;1515866,597;5030227,638;515838,602;5030207,7077;1024413,3363;5688712,5853;45,425211;9,202462;0;184522;0
4325;"";"5";8;1514881,7244;5032218,4652;514853,7397;5032198,4932;1023018,6012;5691558,687;45,443153;9,189932;0;184523;0
4326;"";"5";8;1515426,5531;5032239,1591;515398,5581;5032219,189;1023794,1769;5691586,3719;45,443327;9,1969;0;186262;0
4327;"";"5";8;1515415,2532;5032146,9627;515387,2588;5032126,9942;1023777,7721;5691454,745;45,442497;9,196752;0;186548;0
4348;"";"4";8;1519048,9243;5031214,5626;519020,8651;5031194,627;1028945,8226;5690109,1181;45,434016;9,243178;0;184524;0
4349;"";"4";8;1519134,9542;5031281,2081;519106,8931;5031261,2715;1029068,5442;5690203,9084;45,434613;9,24428;0;184525;0
4350;"";"5";8;1514086,3607;5029074,5333;514058,4041;5029054,6174;1021876,5094;5687072,5155;45,41487;9,179673;0;184526;0
4351;"";"5";8;1518838,9084;5029210,4938;518810,8616;5029190,5952;1028638,4243;5687248,9036;45,415983;9,240416;0;184527;0
4353;"";"5";8;1513826,0954;5029180,7258;513798,1433;5029160,8068;1021506,5656;5687224,917;45,415831;9,17635;0;186263;0
